"2025-07-26 11:27:07",admin,"Выполнено действие ""Редактировать"", формы ""Дополнительные свойства""",1,"ООО МетЧелСервис",http://metchelservice74.ru/admin/informationsystem/item/property/index.php?informationsystem_id=18&informationsystem_group_id=28&hostcms[checked][0][0]=1,176.226.178.32
"2025-07-26 11:27:15",admin,"Доступ к модулю ""informationsystem"" разрешен",1,"ООО МетЧелСервис",http://metchelservice74.ru/admin/informationsystem/item/property/index.php?informationsystem_id=18&informationsystem_group_id=28,176.226.178.32
"2025-07-26 11:27:18",admin,"Доступ к модулю ""informationsystem"" разрешен",1,"ООО МетЧелСервис",http://metchelservice74.ru/admin/informationsystem/item/property/index.php?informationsystem_id=18&informationsystem_group_id=28,176.226.178.32
"2025-07-26 11:27:18",admin,"Выполнено действие ""Перенести"", формы ""Дополнительные свойства""",1,"ООО МетЧелСервис",http://metchelservice74.ru/admin/informationsystem/item/property/index.php?informationsystem_id=18&informationsystem_group_id=28,176.226.178.32
"2025-07-26 11:28:27",admin,"Доступ к модулю ""informationsystem"" разрешен",1,"ООО МетЧелСервис",http://metchelservice74.ru/admin/informationsystem/item/index.php?informationsystem_id=18&informationsystem_group_id=28,176.226.178.32
"2025-07-26 11:31:11",admin,"Доступ к модулю ""informationsystem"" разрешен",1,"ООО МетЧелСервис",http://metchelservice74.ru/admin/informationsystem/item/index.php?informationsystem_id=18&informationsystem_group_id=28,176.226.178.32
"2025-07-26 11:31:36",admin,"Доступ к модулю ""informationsystem"" разрешен",1,"ООО МетЧелСервис",http://metchelservice74.ru/admin/informationsystem/item/index.php?informationsystem_id=18&informationsystem_group_id=28&hostcms[checked][1][630]=1,176.226.178.32
"2025-07-26 11:31:37",admin,"Выполнено действие ""Редактировать"", формы ""Информационные группы и элементы""",1,"ООО МетЧелСервис",http://metchelservice74.ru/admin/informationsystem/item/index.php?informationsystem_id=18&informationsystem_group_id=28&hostcms[checked][1][630]=1,176.226.178.32
"2025-07-26 11:32:16",admin,"Доступ к модулю ""informationsystem"" разрешен",1,"ООО МетЧелСервис",http://metchelservice74.ru/admin/informationsystem/item/index.php?informationsystem_id=18&informationsystem_group_id=28,176.226.178.32
"2025-07-26 11:32:41",admin,"Доступ к модулю ""informationsystem"" разрешен",1,"ООО МетЧелСервис",http://metchelservice74.ru/admin/informationsystem/item/index.php?informationsystem_id=18&informationsystem_group_id=28&hostcms[checked][1][555]=1,176.226.178.32
"2025-07-26 11:32:42",admin,"Выполнено действие ""Редактировать"", формы ""Информационные группы и элементы""",1,"ООО МетЧелСервис",http://metchelservice74.ru/admin/informationsystem/item/index.php?informationsystem_id=18&informationsystem_group_id=28&hostcms[checked][1][555]=1,176.226.178.32
"2025-07-26 11:33:05",admin,"Доступ к модулю ""informationsystem"" разрешен",1,"ООО МетЧелСервис",http://metchelservice74.ru/admin/informationsystem/item/index.php?informationsystem_id=18&informationsystem_group_id=28,176.226.178.32
"2025-07-26 11:33:29",admin,"Доступ к модулю ""informationsystem"" разрешен",1,"ООО МетЧелСервис",http://metchelservice74.ru/admin/informationsystem/item/index.php,176.226.178.32
"2025-07-26 11:33:55",admin,"Доступ к модулю ""informationsystem"" разрешен",1,"ООО МетЧелСервис",http://metchelservice74.ru/admin/informationsystem/item/index.php?informationsystem_id=18&informationsystem_group_id=28&hostcms[checked][1][556]=1,176.226.178.32
"2025-07-26 11:33:58",admin,"Выполнено действие ""Редактировать"", формы ""Информационные группы и элементы""",1,"ООО МетЧелСервис",http://metchelservice74.ru/admin/informationsystem/item/index.php?informationsystem_id=18&informationsystem_group_id=28&hostcms[checked][1][556]=1,176.226.178.32
"2025-07-26 11:34:48",admin,"Доступ к модулю ""site"" разрешен",1,"ООО МетЧелСервис",http://metchelservice74.ru/admin/site/index.php,176.226.178.32
"2025-07-26 11:34:50",admin,"Доступ к модулю ""site"" разрешен",1,"ООО МетЧелСервис",http://metchelservice74.ru/admin/site/index.php,176.226.178.32
"2025-07-26 11:36:42",admin,"Доступ к модулю ""informationsystem"" разрешен",1,"ООО МетЧелСервис",http://metchelservice74.ru/admin/informationsystem/index.php,176.226.178.32
"2025-07-26 11:36:44",admin,"Доступ к модулю ""informationsystem"" разрешен",1,"ООО МетЧелСервис",http://metchelservice74.ru/admin/informationsystem/item/index.php?informationsystem_id=18,176.226.178.32
"2025-07-26 11:36:45",admin,"Доступ к модулю ""informationsystem"" разрешен",1,"ООО МетЧелСервис",http://metchelservice74.ru/admin/informationsystem/item/index.php?informationsystem_id=18&informationsystem_group_id=28,176.226.178.32
